,EUR,JPY,GBP,CHF,AUD,CAD,NZD,SEK,ZAR,CNH
2019-02-21,1.1344,110.74,1.3069,1.0014,0.7109,1.3191,0.6815,9.3476,13.9073,6.7163
2019-02-22,1.1335,110.69,1.3053,1.0004,0.7129,1.3135,0.6846,9.3457,14.0001,6.7096
2019-02-25,1.1364,110.73,1.3069,0.9986,0.717,1.3126,0.6889,9.3102,13.873,6.68
2019-02-26,1.1364,110.87,1.3215,1.0003,0.7155,1.3207,0.6883,9.3168,13.8412,6.6898
2019-02-27,1.1395,110.44,1.3295,0.9969,0.7167,1.3138,0.6878,9.2636,13.865,6.6804
2019-02-28,1.1402,110.76,1.3298,0.9948,0.7136,1.3178,0.6836,9.1921,13.9741,6.6885
2019-03-01,1.1365,111.89,1.3202,0.9993,0.7079,1.3297,0.68,9.269,14.2295,6.714
2019-03-04,1.1338,111.86,1.3218,1.0009,0.7084,1.3304,0.6805,9.2998,14.2557,6.7023
2019-03-05,1.1324,111.95,1.3159,1.0011,0.7079,1.3349,0.6795,9.3258,14.1465,6.7076
2019-03-06,1.1303,111.88,1.3144,1.0047,0.7029,1.3379,0.6776,9.335,14.2073,6.7157
2019-03-07,1.1316,111.66,1.316,1.004,0.7048,1.3427,0.6785,9.3225,14.3353,6.7123
2019-03-08,1.1235,111.17,1.3015,1.0082,0.7045,1.3416,0.6804,9.4342,14.4391,6.7309
2019-03-11,1.1243,111.25,1.2991,1.0091,0.7044,1.3421,0.6807,9.4111,14.368,6.7315
2019-03-12,1.1269,111.34,1.3157,1.009,0.7069,1.3405,0.6844,9.3855,14.2823,6.7188
2019-03-13,1.1293,111.35,1.3152,1.0061,0.7059,1.3359,0.6836,9.3436,14.3306,6.716
2019-03-14,1.1306,111.61,1.3233,1.0046,0.7045,1.3331,0.6812,9.3233,14.4598,6.7323
2019-03-15,1.1326,111.48,1.329,1.0021,0.7085,1.3336,0.6846,9.2297,14.4013,6.7136
2019-03-18,1.1352,111.48,1.3254,1.0003,0.7101,1.333,0.6866,9.2184,14.457,6.7176
2019-03-19,1.1355,111.22,1.3293,0.9997,0.71,1.3313,0.6862,9.2123,14.387,6.7157
2019-03-20,1.1351,111.51,1.324,0.9991,0.7093,1.3338,0.6845,9.1845,14.4866,6.6977
2019-03-21,1.1388,110.63,1.3133,0.9942,0.7132,1.332,0.6898,9.1518,14.2274,6.6949
2019-03-22,1.1302,109.92,1.3209,0.9936,0.7083,1.3429,0.6879,9.2796,14.4976,6.723
2019-03-25,1.1313,110.16,1.3178,0.9936,0.7091,1.3416,0.6879,9.2289,14.4354,6.7191
2019-03-26,1.1323,110.37,1.3231,0.9928,0.7129,1.3389,0.6905,9.2247,14.3583,6.7181
2019-03-27,1.1278,110.31,1.321,0.9933,0.7099,1.3404,0.681,9.2505,14.603,6.7333
2019-03-28,1.1252,110.32,1.3162,0.9953,0.709,1.3427,0.6808,9.3173,14.6748,6.7415
2019-03-29,1.1218,110.86,1.3035,0.9952,0.7096,1.3349,0.6804,9.2917,14.5012,6.7232
2019-04-01,1.1231,110.96,1.3105,0.9952,0.7115,1.3352,0.6822,9.271,14.243,6.7192
2019-04-02,1.12,111.36,1.306,0.9998,0.7079,1.3321,0.6765,9.3224,14.171,6.7247
2019-04-03,1.1243,111.51,1.3171,0.997,0.7116,1.3306,0.6793,9.2736,14.1633,6.7128
2019-04-04,1.1228,111.4,1.3148,0.9985,0.7115,1.3355,0.6778,9.2725,14.1586,6.7187
2019-04-05,1.1216,111.73,1.3038,1.0003,0.7105,1.3384,0.673,9.303,14.0931,6.7123
2019-04-08,1.1243,111.47,1.3055,0.9996,0.7103,1.3377,0.6735,9.2845,14.1126,6.7221
2019-04-09,1.1278,111.29,1.3087,0.9993,0.7147,1.3299,0.6748,9.2384,14.0292,6.7168
2019-04-10,1.1275,111.22,1.3082,1.0006,0.7146,1.3327,0.6754,9.2589,13.9726,6.7248
2019-04-11,1.1284,111.12,1.3097,1.0017,0.7161,1.3353,0.6758,9.257,13.9617,6.7226
2019-04-12,1.1299,112.02,1.3074,1.0024,0.7173,1.3323,0.6763,9.2702,13.9667,6.7089
2019-04-15,1.131,111.95,1.311,1.0029,0.7173,1.3332,0.6759,9.2489,13.9467,6.7089
2019-04-16,1.1301,111.9,1.3087,1.0058,0.7144,1.3388,0.6751,9.2646,14.0823,6.712
2019-04-17,1.131,112.01,1.3046,1.0088,0.7197,1.3324,0.6736,9.231,13.9401,6.6863
2019-04-18,1.1254,111.92,1.3009,1.0111,0.716,1.3371,0.6695,9.3129,14.0898,6.7023
2019-04-19,1.1245,111.92,1.2993,1.0146,0.7152,1.3391,0.6684,9.3015,14.0599,6.7024
2019-04-22,1.125,111.92,1.2989,1.0147,0.7135,1.3356,0.6678,9.3045,14.1132,6.7113
2019-04-23,1.1253,111.87,1.3009,1.0193,0.7111,1.3373,0.666,9.3323,14.1796,6.7209
2019-04-24,1.1209,111.86,1.2939,1.0187,0.7035,1.3454,0.6622,9.3653,14.3418,6.7226
2019-04-25,1.1133,111.83,1.2874,1.0223,0.7001,1.3512,0.6592,9.5656,14.5166,6.7536
2019-04-26,1.1151,111.58,1.2916,1.0196,0.7042,1.3455,0.6662,9.4965,14.3917,6.7405
2019-04-29,1.1153,111.74,1.2921,1.0199,0.7051,1.3471,0.6666,9.5082,14.3388,6.7388
2019-04-30,1.1212,111.33,1.3009,1.0193,0.7052,1.3441,0.6672,9.484,14.3225,6.7401
2019-05-01,1.1236,111.3,1.3064,1.0158,0.7051,1.3396,0.6657,9.4973,14.2999,6.7283
2019-05-02,1.1202,111.53,1.3051,1.0191,0.7022,1.3442,0.6629,9.5291,14.4447,6.7393
2019-05-03,1.1198,111.1,1.3173,1.0166,0.7018,1.342,0.6647,9.5435,14.3515,6.7354
2019-05-06,1.1198,110.79,1.3109,1.0187,0.699,1.3471,0.6617,9.581,14.4732,6.7813
2019-05-07,1.1197,110.58,1.3087,1.0193,0.7016,1.3459,0.6597,9.5555,14.4472,6.784
2019-05-08,1.1204,110.01,1.3018,1.0171,0.7003,1.3477,0.6584,9.589,14.396,6.8002
2019-05-09,1.1191,109.88,1.2984,1.019,0.6974,1.3474,0.6575,9.6419,14.3696,6.8474
2019-05-10,1.1233,109.95,1.2998,1.0118,0.7002,1.3417,0.6597,9.6118,14.1597,6.8448
2019-05-13,1.1235,109.66,1.3025,1.008,0.6975,1.3434,0.658,9.6429,14.2851,6.9032
2019-05-14,1.1229,109.68,1.2952,1.0079,0.6946,1.3459,0.6581,9.5967,14.2548,6.9087
2019-05-15,1.1196,109.36,1.2908,1.0074,0.6917,1.348,0.6556,9.6201,14.2561,6.9153
2019-05-16,1.1206,109.64,1.2822,1.009,0.6926,1.3407,0.6575,9.5889,14.1374,6.9074
2019-05-17,1.1158,110.08,1.2724,1.011,0.6868,1.3458,0.6519,9.6417,14.4298,6.9491
2019-05-20,1.1154,109.92,1.2741,1.0099,0.6915,1.3439,0.6535,9.6513,14.3953,6.9459
2019-05-21,1.1146,110.29,1.2695,1.0103,0.6877,1.3414,0.6504,9.67,14.4305,6.9372
2019-05-22,1.1169,110.46,1.2668,1.0096,0.6889,1.3382,0.6504,9.6307,14.3677,6.9277
2019-05-23,1.1136,110.04,1.2646,1.0085,0.6869,1.3468,0.6486,9.6472,14.4587,6.9407
2019-05-24,1.1203,109.31,1.2714,1.0022,0.6927,1.3437,0.6553,9.5461,14.4119,6.9168
2019-05-27,1.1192,109.49,1.2687,1.0051,0.6923,1.3451,0.6546,9.5684,14.4642,6.9144
2019-05-28,1.1189,109.39,1.2675,1.004,0.6922,1.3476,0.6549,9.5535,14.6169,6.9278
2019-05-29,1.1157,109.4,1.2643,1.0063,0.6918,1.3502,0.6517,9.5877,14.787,6.926
2019-05-30,1.1137,109.73,1.2631,1.0094,0.6927,1.3494,0.652,9.5498,14.6421,6.9269
2019-05-31,1.1169,108.29,1.2629,1.0006,0.6938,1.3516,0.6531,9.4961,14.5803,6.9368
2019-06-03,1.1184,108.29,1.2648,0.9989,0.6956,1.3498,0.6563,9.4808,14.5441,6.926
2019-06-04,1.1259,107.95,1.269,0.9929,0.699,1.3426,0.6601,9.4335,14.6095,6.9271
2019-06-05,1.1261,108.31,1.2709,0.9918,0.6996,1.3378,0.6638,9.435,14.7341,6.9213
2019-06-06,1.1235,108.19,1.2689,0.9954,0.6975,1.3408,0.6623,9.4391,14.914,6.9299
2019-06-07,1.1334,108.19,1.2737,0.9877,0.7001,1.3267,0.6665,9.399,14.9515,6.9442
2019-06-10,1.1308,108.61,1.2675,0.9904,0.6964,1.3277,0.6613,9.4236,14.9046,6.9544
2019-06-11,1.1314,108.74,1.2701,0.992,0.6953,1.3263,0.658,9.4383,14.7879,6.9293
2019-06-12,1.132,108.35,1.2738,0.9933,0.695,1.3295,0.6577,9.4427,14.7731,6.9302
2019-06-13,1.1287,108.5,1.2671,0.9931,0.6907,1.3302,0.6562,9.4782,14.8356,6.933
2019-06-14,1.1208,108.56,1.2589,0.999,0.6872,1.3414,0.6492,9.4905,14.822,6.9306
2019-06-17,1.122,108.69,1.2597,0.9989,0.6868,1.3412,0.6505,9.4917,14.8142,6.9333
2019-06-18,1.1203,108.29,1.2536,0.999,0.6845,1.3416,0.6512,9.5008,14.6423,6.9361
2019-06-19,1.1207,108.4,1.2587,0.997,0.6872,1.3379,0.6525,9.5397,14.5406,6.908
2019-06-20,1.1303,107.79,1.2724,0.9859,0.6921,1.3194,0.6587,9.4183,14.2353,6.8614
2019-06-21,1.1369,107.32,1.2737,0.9765,0.6926,1.3222,0.6589,9.3523,14.3346,6.8653
2019-06-24,1.1391,107.29,1.2741,0.9752,0.6946,1.3186,0.6604,9.3066,14.3267,6.8783
2019-06-25,1.1385,106.97,1.2755,0.9762,0.6972,1.3171,0.665,9.2493,14.2797,6.878
2019-06-26,1.1367,107.69,1.269,0.9771,0.6984,1.3154,0.6677,9.2634,14.3155,6.8758
2019-06-27,1.1379,107.84,1.2716,0.9769,0.6991,1.3133,0.669,9.2733,14.1333,6.8778
2019-06-28,1.1373,107.85,1.2696,0.9763,0.702,1.3095,0.6718,9.2845,14.0869,6.8679
2019-07-01,1.1337,108.26,1.2637,0.9823,0.6995,1.3102,0.6699,9.2949,14.1425,6.8447
2019-07-02,1.1299,108.26,1.2626,0.9881,0.6992,1.3118,0.6665,9.3399,14.1483,6.8805
2019-07-03,1.1297,107.63,1.257,0.9844,0.7024,1.3093,0.6692,9.3089,14.0856,6.8884
2019-07-04,1.1286,107.79,1.2575,0.9857,0.7018,1.3072,0.6683,9.3236,13.9736,6.8776
2019-07-05,1.1225,108.47,1.2521,0.9916,0.698,1.3081,0.6628,9.4432,14.1766,6.8956
2019-07-08,1.1215,108.53,1.2524,0.992,0.6981,1.3074,0.6638,9.4489,14.1643,6.8887
2019-07-09,1.1202,108.8,1.2466,0.9946,0.6933,1.3124,0.6613,9.491,14.212,6.8928
2019-07-10,1.1217,108.92,1.247,0.9917,0.692,1.3127,0.6598,9.476,14.1841,6.8905
2019-07-11,1.1272,108.13,1.2561,0.986,0.698,1.305,0.6672,9.385,13.8983,6.8709
2019-07-12,1.127,107.91,1.2572,0.9842,0.702,1.3028,0.6693,9.368,13.9599,6.879
2019-07-15,1.1278,107.92,1.2546,0.9825,0.7031,1.303,0.6728,9.3617,13.8804,6.8747
2019-07-16,1.1223,107.97,1.2419,0.9861,0.7026,1.3055,0.6718,9.3934,13.8706,6.8786
2019-07-17,1.1219,108.25,1.2405,0.9898,0.7012,1.3061,0.6723,9.3753,13.9525,6.8797
2019-07-18,1.1213,107.86,1.2478,0.9884,0.7031,1.3057,0.6743,9.371,14.0123,6.8842
2019-07-19,1.1221,107.71,1.2502,0.9819,0.7042,1.3059,0.6764,9.3828,13.9358,6.8834
2019-07-22,1.1222,107.87,1.2469,0.9813,0.7052,1.3053,0.6783,9.3969,13.9139,6.8796
2019-07-23,1.1181,108.1,1.246,0.9831,0.7031,1.3137,0.6735,9.4517,13.8825,6.8818
2019-07-24,1.1154,108.03,1.252,0.9851,0.6987,1.3127,0.6708,9.4367,13.8934,6.8764
2019-07-25,1.114,108.06,1.2496,0.9856,0.6969,1.3132,0.6693,9.4408,13.9271,6.8754
2019-07-26,1.1128,108.68,1.2384,0.9932,0.6911,1.3166,0.6636,9.5023,14.2957,6.8806
2019-07-29,1.1124,108.63,1.2319,0.9918,0.6907,1.3171,0.6627,9.5076,14.2149,6.8947
2019-07-30,1.1146,108.62,1.2169,0.9901,0.6884,1.3173,0.6614,9.5496,14.2319,6.8852
2019-07-31,1.1147,108.56,1.2166,0.9899,0.6895,1.3149,0.6609,9.5692,14.2099,6.8902
2019-08-01,1.1034,108.99,1.2104,0.9958,0.6846,1.3222,0.6561,9.6742,14.474,6.9107
2019-08-02,1.1108,106.59,1.2162,0.9824,0.6801,1.3207,0.6536,9.6404,14.7856,6.976
2019-08-05,1.1171,106.11,1.2166,0.9745,0.6765,1.323,0.6519,9.6282,14.9343,7.0903
2019-08-06,1.1202,106.34,1.2186,0.9748,0.6787,1.3196,0.6548,9.5932,14.8489,7.0688
2019-08-07,1.1184,106.21,1.2135,0.979,0.6733,1.3296,0.6435,9.6072,14.8603,7.0815
2019-08-08,1.1201,106.09,1.2152,0.976,0.6783,1.3305,0.6453,9.6053,15.1544,7.0732
2019-08-09,1.12,105.69,1.2033,0.9727,0.6786,1.3222,0.6468,9.5443,15.253,7.0984
2019-08-12,1.1197,105.13,1.2087,0.9715,0.6752,1.3238,0.6451,9.5871,15.4382,7.1004
2019-08-13,1.1216,105.22,1.2086,0.9677,0.6773,1.3255,0.6457,9.546,15.2969,7.0932
2019-08-14,1.118,106.14,1.2095,0.9724,0.6757,1.3262,0.6434,9.5921,15.2521,7.0368
2019-08-15,1.1154,105.76,1.2094,0.9728,0.677,1.3321,0.6435,9.6157,15.3438,7.0618
2019-08-16,1.109,106.38,1.2149,0.9783,0.6779,1.3269,0.6429,9.6648,15.3058,7.0446
2019-08-19,1.1107,106.58,1.2122,0.9797,0.6777,1.3257,0.6417,9.6663,15.3526,7.0548
2019-08-20,1.1082,106.32,1.2074,0.9795,0.6778,1.3333,0.6411,9.7149,15.3622,7.0722
2019-08-21,1.1102,106.45,1.2121,0.9798,0.6789,1.3297,0.641,9.6456,15.2038,7.0712
2019-08-22,1.1069,106.45,1.2139,0.9829,0.6764,1.3295,0.6379,9.6727,15.1999,7.0914
2019-08-23,1.1144,105.39,1.2266,0.9743,0.6756,1.3283,0.6405,9.5912,15.2496,7.1315
2019-08-26,1.112,105.82,1.2242,0.9797,0.6767,1.3312,0.6379,9.6625,15.3025,7.1548
2019-08-27,1.1107,105.81,1.2255,0.9804,0.676,1.3229,0.6372,9.6337,15.2591,7.1668
2019-08-28,1.1093,105.74,1.2209,0.9805,0.6747,1.3305,0.6355,9.6969,15.3428,7.1673
2019-08-29,1.1075,106.26,1.22,0.9826,0.6743,1.3285,0.6343,9.7355,15.3324,7.1497
2019-08-30,1.0982,106.28,1.2156,0.9904,0.6733,1.3311,0.6328,9.8404,15.1954,7.1623
2019-09-02,1.0967,106.39,1.2075,0.9913,0.6714,1.3334,0.6307,9.8094,15.2267,7.1761
2019-09-03,1.0938,106.18,1.2034,0.9905,0.6725,1.3363,0.6286,9.882,15.1552,7.1819
2019-09-04,1.1017,106.22,1.2205,0.9845,0.6787,1.3322,0.6355,9.7557,14.8841,7.1532
2019-09-05,1.1056,106.64,1.2334,0.983,0.6824,1.3194,0.6395,9.6585,14.8043,7.1414
2019-09-06,1.1029,106.92,1.2283,0.9875,0.6846,1.3173,0.6434,9.6462,14.805,7.1064
2019-09-09,1.1026,106.98,1.2381,0.9911,0.6866,1.316,0.6435,9.6665,14.7049,7.1218
2019-09-10,1.1039,107.38,1.2336,0.9908,0.6856,1.318,0.6419,9.734,14.6802,7.1067
2019-09-11,1.1008,107.67,1.2347,0.9933,0.6867,1.3142,0.6418,9.6828,14.7014,7.111
2019-09-12,1.1024,107.88,1.2319,0.9903,0.6877,1.3189,0.643,9.6551,14.6328,7.0803
2019-09-13,1.1073,108.09,1.2501,0.9904,0.6879,1.3288,0.6377,9.6097,14.579,7.0467
2019-09-16,1.1039,107.76,1.2451,0.9913,0.6874,1.3264,0.6378,9.6634,14.6763,7.063
2019-09-17,1.1025,108.13,1.2403,0.9943,0.6834,1.3256,0.6326,9.7052,14.776,7.0939
2019-09-18,1.1044,108.19,1.2463,0.9958,0.6834,1.3268,0.6333,9.7267,14.6451,7.0854
2019-09-19,1.1066,107.92,1.2449,0.9911,0.6789,1.3284,0.6307,9.6989,14.7024,7.0943
2019-09-20,1.1017,107.56,1.2478,0.9909,0.6766,1.3263,0.6258,9.7158,14.935,7.1243
2019-09-23,1.0984,107.46,1.2423,0.9913,0.6771,1.3293,0.6273,9.7688,14.9081,7.1206
2019-09-24,1.0988,107.69,1.2444,0.9894,0.6789,1.3258,0.6297,9.7298,14.8827,7.1059
2019-09-25,1.0994,107.32,1.2414,0.9863,0.6775,1.3264,0.6315,9.7124,15.0133,7.1256
2019-09-26,1.093,107.57,1.2342,0.9944,0.6761,1.3251,0.6302,9.752,14.9751,7.127
2019-09-27,1.094,107.92,1.2292,0.9909,0.6764,1.3247,0.6296,9.7943,15.1275,7.1382
2019-09-30,1.0922,107.93,1.2302,0.9953,0.6751,1.3249,0.6263,9.8103,15.2161,7.1435
2019-10-01,1.0901,108.29,1.2301,1.0013,0.6695,1.3271,0.6222,9.9118,15.3169,7.1479
2019-10-02,1.0921,107.59,1.225,0.9994,0.6681,1.325,0.6235,9.8946,15.2864,7.1577
2019-10-03,1.0957,107.07,1.2295,1.0006,0.672,1.3332,0.6288,9.8953,15.1648,7.1335
2019-10-04,1.0979,106.94,1.2331,0.9958,0.6771,1.3314,0.632,9.84,15.0506,7.1126
2019-10-07,1.0978,106.89,1.2331,0.9945,0.6737,1.3312,0.6286,9.9118,15.1425,7.1354
2019-10-08,1.0987,106.95,1.222,0.9917,0.6742,1.332,0.6318,9.8933,15.2456,7.1437
2019-10-09,1.0981,107.37,1.2227,0.9942,0.6744,1.3307,0.6312,9.9443,15.1756,7.1314
2019-10-10,1.1026,107.42,1.2245,0.9926,0.6764,1.3311,0.6327,9.8362,15.1535,7.1226
2019-10-11,1.1042,108.29,1.2668,0.9974,0.6794,1.3203,0.6337,9.8031,14.7756,7.0811
2019-10-14,1.1031,108.19,1.2555,0.9954,0.6754,1.3214,0.6288,9.846,14.7942,7.0737
2019-10-15,1.1016,108.22,1.2653,0.9973,0.6755,1.3227,0.6276,9.8365,14.849,7.0851
2019-10-16,1.1025,108.73,1.2754,0.9981,0.6737,1.3214,0.6254,9.8173,14.9711,7.1061
2019-10-17,1.1113,108.8,1.2883,0.9914,0.6828,1.3172,0.6329,9.7246,14.8387,7.0776
2019-10-18,1.1167,108.45,1.2984,0.9854,0.6856,1.3127,0.6382,9.6509,14.791,7.0715
2019-10-21,1.1163,108.58,1.2982,0.9854,0.6876,1.3106,0.641,9.6132,14.7768,7.0672
2019-10-22,1.1142,108.57,1.2961,0.9884,0.6862,1.3089,0.6418,9.6283,14.6658,7.0781
2019-10-23,1.1107,108.47,1.2862,0.9906,0.6838,1.3098,0.6402,9.6711,14.691,7.0741
2019-10-24,1.1128,108.64,1.2893,0.9905,0.6834,1.308,0.6396,9.6248,14.6138,7.0726
2019-10-25,1.108,108.67,1.2827,0.9947,0.6823,1.3058,0.6349,9.6841,14.6269,7.0511
2019-10-28,1.1095,108.72,1.2831,0.9951,0.6829,1.3058,0.6356,9.6824,14.5717,7.0646
2019-10-29,1.109,108.94,1.2866,0.996,0.6848,1.306,0.6344,9.731,14.6693,7.0618
2019-10-30,1.1122,108.84,1.2895,0.992,0.6873,1.3081,0.6359,9.712,14.6266,7.054
2019-10-31,1.1155,108.28,1.2944,0.9879,0.6895,1.3169,0.6403,9.6558,15.096,7.0511
2019-11-01,1.1166,108.19,1.2946,0.9857,0.6904,1.3142,0.6427,9.5609,15.0374,7.0419
2019-11-04,1.1163,108.45,1.2916,0.9879,0.6908,1.3154,0.6437,9.5671,14.8304,7.0318
2019-11-05,1.1122,108.84,1.2907,0.9907,0.6918,1.312,0.6416,9.6223,14.7128,6.9944
2019-11-06,1.109,109.03,1.2888,0.993,0.69,1.3161,0.638,9.6107,14.802,7.0023
2019-11-07,1.1089,109.18,1.2865,0.9915,0.6908,1.3164,0.6381,9.5915,14.7139,6.9722
2019-11-08,1.1018,109.26,1.2774,0.9974,0.6863,1.3228,0.6328,9.7003,14.8533,6.9864
2019-11-11,1.1034,108.97,1.282,0.9949,0.6861,1.3222,0.6365,9.7125,14.8805,7.0096
2019-11-12,1.1024,109.17,1.2834,0.9952,0.6836,1.3251,0.633,9.6954,14.8532,7.0085
2019-11-13,1.1013,108.94,1.2857,0.99,0.6826,1.3265,0.6389,9.742,14.978,7.0233
2019-11-14,1.0998,108.65,1.2856,0.9889,0.6792,1.3265,0.6395,9.7205,14.8393,7.0224
2019-11-15,1.1051,108.8,1.2897,0.99,0.6817,1.3223,0.6404,9.6345,14.7114,7.0064
2019-11-18,1.1058,109.05,1.2957,0.9905,0.6809,1.3224,0.6401,9.6382,14.7924,7.017
2019-11-19,1.1069,108.82,1.2932,0.9915,0.6819,1.3206,0.6407,9.6214,14.7393,7.025
2019-11-20,1.1066,108.44,1.2902,0.9917,0.6812,1.3313,0.642,9.6945,14.8091,7.0364
2019-11-21,1.1082,108.62,1.2942,0.9908,0.6809,1.3303,0.6433,9.6154,14.7197,7.032
2019-11-22,1.1021,108.66,1.2834,0.9976,0.6786,1.3302,0.641,9.6341,14.716,7.0435
2019-11-25,1.1013,108.84,1.2883,0.9976,0.6789,1.33,0.6414,9.6198,14.7157,7.0292
2019-11-26,1.1017,108.96,1.2853,0.9971,0.6776,1.3314,0.642,9.6041,14.8209,7.039
2019-11-27,1.1005,109.12,1.2884,0.9979,0.6784,1.3266,0.6426,9.5966,14.7446,7.0169
2019-11-28,1.1011,109.45,1.2938,0.9986,0.677,1.3295,0.6427,9.5894,14.7497,7.03
2019-11-29,1.1018,109.49,1.2925,1.0002,0.6763,1.3282,0.6422,9.575,14.6706,7.0309
2019-12-02,1.1012,109.64,1.29,0.9995,0.6789,1.3285,0.6472,9.5611,14.6798,7.0396
2019-12-03,1.1073,108.86,1.2984,0.99,0.6846,1.33,0.6522,9.5284,14.6603,7.0635
2019-12-04,1.1074,108.66,1.3049,0.9888,0.6829,1.3282,0.6508,9.5397,14.5755,7.0557
2019-12-05,1.1089,108.94,1.3137,0.9887,0.683,1.318,0.653,9.4981,14.6524,7.0399
2019-12-06,1.106,108.58,1.314,0.9909,0.6841,1.3255,0.6566,9.4988,14.6224,7.0246
2019-12-09,1.107,108.48,1.3166,0.9902,0.6825,1.3259,0.6555,9.5179,14.634,7.0344
2019-12-10,1.1077,108.57,1.3177,0.9858,0.6814,1.3238,0.6545,9.5283,14.7416,7.0387
2019-12-11,1.1082,108.67,1.3153,0.985,0.6836,1.3237,0.6545,9.4394,14.79,7.0368
2019-12-12,1.1129,108.65,1.3197,0.9822,0.6884,1.317,0.6584,9.3899,14.6559,7.0366
2019-12-13,1.1121,109.38,1.3331,0.9842,0.6876,1.3166,0.6599,9.3981,14.531,7.0144
2019-12-16,1.1139,109.42,1.3368,0.9837,0.6884,1.3133,0.6609,9.37,14.4533,7.0028
2019-12-17,1.116,109.55,1.3205,0.9818,0.6851,1.317,0.6577,9.3799,14.3829,6.9927
2019-12-18,1.1134,109.46,1.3097,0.98,0.6854,1.3149,0.6568,9.3916,14.378,6.9971
2019-12-19,1.1144,109.52,1.3105,0.9801,0.6876,1.3117,0.6586,9.3889,14.3322,7.0014
2019-12-20,1.1079,109.44,1.2999,0.9828,0.69,1.3161,0.6599,9.4034,14.2536,7.0031
2019-12-23,1.1083,109.39,1.2977,0.9808,0.6922,1.3151,0.6617,9.417,14.2455,7.0085
2019-12-24,1.1072,109.41,1.294,0.9821,0.6918,1.3164,0.6633,9.4307,14.1821,7.0062
2019-12-25,1.1093,109.4,1.2961,0.9808,0.6917,1.3164,0.6629,9.3913,14.14,6.9929
2019-12-26,1.1085,109.55,1.2968,0.9815,0.6922,1.3154,0.6644,9.4163,14.1774,6.9975
2019-12-27,1.1177,109.44,1.3078,0.975,0.698,1.3079,0.6699,9.3366,14.0304,6.9929
2019-12-30,1.1194,109.14,1.3118,0.9724,0.6995,1.3067,0.6722,9.3437,14.0661,6.9804
2019-12-31,1.1217,108.54,1.3175,0.9671,0.701,1.303,0.6735,9.3101,14.0193,6.9621
2020-01-01,1.1213,108.6,1.3262,0.9669,0.7016,1.2989,0.6731,9.3693,14.005,6.9622
2020-01-02,1.1198,108.81,1.3211,0.9699,0.6997,1.2992,0.6706,9.3625,14.0009,6.9613
2020-01-03,1.1161,108.09,1.3083,0.9729,0.695,1.3001,0.6664,9.3994,14.3019,6.9663
2020-01-06,1.1196,108.0,1.3152,0.9691,0.6953,1.2971,0.6675,9.3999,14.2634,6.9682
2020-01-07,1.1176,108.41,1.3161,0.971,0.6879,1.2981,0.6644,9.4199,14.2549,6.9375
2020-01-08,1.1127,108.68,1.312,0.9723,0.6867,1.3011,0.6648,9.4481,14.2341,6.942
2020-01-09,1.111,109.44,1.3043,0.9738,0.6863,1.305,0.6626,9.4742,14.1356,6.9285
2020-01-10,1.1121,109.45,1.3064,0.9726,0.6901,1.305,0.6631,9.5009,14.3661,6.915
2020-01-13,1.1117,109.89,1.2985,0.9728,0.6899,1.306,0.6626,9.5247,14.3733,6.8916
2020-01-14,1.1134,110.05,1.2985,0.9687,0.6898,1.3072,0.6616,9.4566,14.4223,6.8849
2020-01-15,1.1139,109.88,1.3007,0.9659,0.689,1.3076,0.6612,9.4775,14.419,6.8913
2020-01-16,1.1157,109.99,1.3062,0.9626,0.692,1.3036,0.6649,9.4633,14.3959,6.8828
2020-01-17,1.1092,110.14,1.3016,0.9679,0.6879,1.3066,0.6615,9.5178,14.4699,6.8674
2020-01-20,1.1084,110.18,1.2985,0.9692,0.6862,1.3071,0.6602,9.5265,14.5408,6.8689
2020-01-21,1.1104,110.0,1.3038,0.9673,0.6858,1.3067,0.6601,9.5126,14.5052,6.9031
2020-01-22,1.1086,109.98,1.3061,0.9714,0.6846,1.3066,0.6594,9.51,14.4689,6.9071
2020-01-23,1.1091,109.58,1.3131,0.9686,0.687,1.3163,0.6595,9.4995,14.3661,6.9285
2020-01-24,1.1025,109.28,1.3073,0.9716,0.6832,1.3143,0.6607,9.5684,14.3939,6.9304
2020-01-27,1.1028,108.86,1.3094,0.9692,0.6773,1.3184,0.6565,9.5927,14.547,6.9857
2020-01-28,1.1019,108.86,1.3015,0.9688,0.6745,1.3201,0.6527,9.632,14.6507,6.9826
2020-01-29,1.1002,109.09,1.3014,0.9749,0.6751,1.3176,0.6522,9.6113,14.5831,6.9614
2020-01-30,1.1014,108.92,1.3009,0.9717,0.6732,1.322,0.6503,9.6474,14.667,6.9904
2020-01-31,1.1093,108.35,1.3206,0.9634,0.6692,1.3237,0.6464,9.6248,15.0282,6.9984
2020-02-03,1.1065,108.42,1.3059,0.9643,0.6692,1.3244,0.6463,9.6469,14.9088,7.0153
2020-02-04,1.1056,108.99,1.3007,0.9679,0.6709,1.3282,0.6459,9.6251,14.7766,6.9966
2020-02-05,1.1019,109.67,1.3051,0.9729,0.6767,1.3275,0.6492,9.5791,14.7014,6.9735
2020-02-06,1.1001,109.8,1.2963,0.9739,0.6743,1.3284,0.6465,9.5913,14.8442,6.9724
2020-02-07,1.0946,109.75,1.2892,0.9777,0.6673,1.3308,0.64,9.659,15.0636,7.007
2020-02-10,1.0949,109.77,1.2923,0.9776,0.6694,1.3294,0.6405,9.664,15.0225,6.9826
